ID,Asset,Log
2455,Application,httpd[40660]: Failed login attempt: user=user ip=10.0.163.73 reason='Invalid password'
2456,SSH,2025/05/10 05:56:56 vpn-gateway sshd[36188]: Connection closed by authenticating user analyst 2001:db8::640 port 65451 [preauth]
2457,Linux,2025/05/11 20:50:05 loadbalancer su[56523]: FAILED su for jenkins by mary
2458,Linux,2025-05-22T05:29:46.819461Z jenkins-master pam_unix(login:auth): authentication failure; logname= uid=0 euid=0 tty=tty3 ruser= rhost=  user=audit
2459,WebServer,nginx[38533]: Login failed for user 'monitoring' from 100.64.104.137 - Maximum attempts exceeded
2460,Database,2025-05-13 12:38:36 auth-server mongodb[16683]: Failed to authenticate as principal admin on production - AuthenticationFailed
2461,WebServer,May 22 22:49:50 proxy-02 apache2[39515]: Failed login attempt: user=netadmin ip=2001:db8::7e6 reason='Maximum attempts exceeded'
2462,Database,2025-05-04T19:45:31.819461Z proxy-01 mongodb[59365]: Failed to authenticate as principal sa on admin - AuthenticationFailed
2463,Application,"2025/05/21 15:41:20 jenkins-master login[59214]: FAILED LOGIN (2) on '/dev/tty1' FOR 'operator', Authentication failure"
2464,SSH,sshd[13442]: Disconnecting invalid user monitoring 10.0.251.79 port 56089: Too many authentication failures
2465,Windows,Windows Logon Failed: CORPORATE\user from 172.16.161.17 - Maximum attempts exceeded
2466,SSH,2025-04-27 06:19:55 file-server sshd[30417]: Failed password for invalid user app_user from 10.0.175.101 port 50148 ssh2
2467,WebServer,nginx[31291]: Login failed for user 'sarah' from 100.64.188.210 - Access denied
2468,Database,2025/05/06 17:21:25 monitoring-01 mysql[15626]: Access denied for user 'test'@'172.17.148.131' (using password: YES)
2469,SSH,sshd[4043]: Connection closed by authenticating user system 2001:db8::1f76 port 48838 [preauth]
2470,WebServer,[14/May/2025:12:17:48 +0000] vpn-gateway apache2[53616]: Auth: user deploy@DEV : authentication failure for '/api/auth': Bad password
2471,SSH,2025/05/22 21:12:14 auth-server sshd[59146]: Failed password for invalid user alice from 172.17.8.139 port 53402 ssh2
2472,Application,2025/05/05 12:23:05 jenkins-master mariadb[32458]: Authentication failed for user test from 172.17.60.228: Account locked
2473,Linux,su[35247]: FAILED su for guest by www-data
2474,SSH,2025/05/09 21:40:50 k8s-worker-02 sshd[6379]: Disconnecting invalid user netadmin 203.0.113.20.217 port 62763: Too many authentication failures
2475,SSH,sshd[57436]: Invalid user alice from 203.0.113.87.251 port 45207
2476,SSH,2025-05-14T00:05:09.819461Z file-server sshd[4392]: Connection closed by authenticating user backup 198.51.100.43.43 port 61563 [preauth]
2477,Database,2025/05/19 08:39:25 mail-server mongodb[59636]: Failed to authenticate as principal root on production - AuthenticationFailed
2478,Database,[23/May/2025:07:27:14 +0000] ldap-master mongodb[26120]: Failed to authenticate as principal test on admin - AuthenticationFailed
2479,Database,postgres[56735]: FATAL:  password authentication failed for user 'admin'
2480,Database,May 10 20:48:43 gitlab-runner-01 tomcat[12376]: Authentication failed for user [oracle] - Account locked
2481,SSH,2025-05-04 17:23:09 gitlab-runner-01 sshd[53959]: Failed password for invalid user analyst from 172.16.63.107 port 42833 ssh2
2482,Windows,Windows Logon Failed: INTERNAL\devops from 10.0.96.116 - Account disabled
2483,Windows,2025/05/22 01:39:26 k8s-master-01 Audit Failure: Logon Type: 2 Failure Information: Failure Reason: Maximum attempts exceeded
2484,Linux,2025-05-10T14:54:48.819461Z web-prod-01 sudo: john : 4 incorrect password attempts ; TTY=pts/3 ; PWD=/home/john ; USER=guest ; COMMAND=/bin/su
2485,Windows,2025-04-26T00:15:40.819461Z proxy-01 Audit Failure: Logon Type: 2 Failure Information: Failure Reason: Authentication failure
2486,SSH,sshd[37689]: Invalid user dbuser from 192.168.97.2 port 40354
2487,WebServer,May 14 18:13:15 jenkins-master nginx[52232]: Failed login attempt: user=devops ip=10.0.154.173 reason='Authentication failure'
2488,SSH,May 21 21:05:01 k8s-worker-02 sshd[18859]: Failed password for security from 172.18.173.172 port 62641 ssh2
2489,Application,"login[33432]: FAILED LOGIN (5) on '/dev/tty3' FOR 'service', Authentication failure"
2490,Linux,2025-05-20T09:39:58.819461Z file-server su[51657]: FAILED su for git by apache
2491,Application,2025-05-07T13:00:54.819461Z ad-controller-01 Logon Failure: Reason: Account expired. User Name: support Domain: WORKGROUP
2492,Windows,Windows Logon Failed: CORPORATE\admin from 203.0.113.248.242 - Account disabled
2493,Database,mysql[27996]: Access denied for user 'test'@'172.17.87.74' (using password: NO)
2494,Database,2025-05-06T14:11:35.819461Z monitoring-01 mongodb[27576]: Failed to authenticate as principal sa on production - AuthenticationFailed
2495,SSH,sshd[52950]: error: maximum authentication attempts exceeded for developer from 172.18.21.245 port 64769 ssh2 [preauth]
2496,SSH,[26/May/2025:10:24:59 +0000] web-prod-02 sshd[46870]: error: maximum authentication attempts exceeded for jenkins from 10.0.51.153 port 43250 ssh2 [preauth]
2497,Database,2025-04-27 21:12:36 db-slave-01 mysql[4673]: Access denied for user 'admin'@'172.16.195.46' (using password: YES)
2498,Linux,[13/May/2025:13:19:29 +0000] k8s-worker-02 su[39911]: - pts/5 user:security
2499,SSH,2025-05-23T23:39:16.819461Z file-server sshd[64459]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=2001:db8::3f6 user=app_user
2500,Linux,2025/05/22 19:47:29 ldap-master su[5905]: FAILED su for operator by backup
2501,SSH,May 06 14:14:41 mail-server sshd[63192]: Disconnecting invalid user operator 100.64.125.194 port 41532: Too many authentication failures
2502,Database,May 14 20:18:32 db-master Oracle Audit: LOGON: USER: 'sa' PRIVILEGE: 'SYSDBA' FAILURE: ORA-01017: invalid username/password
2503,SSH,Apr 27 21:23:42 backup-server sshd[14358]: Invalid user jennifer from 10.0.211.35 port 43548
2504,WebServer,apache2[12336]: Auth: user backup@PROD : authentication failure for '/admin': Maximum attempts exceeded
2505,WebServer,[13/May/2025:06:47:20 +0000] k8s-master-01 nginx[44114]: Login failed for user 'demo' from 2001:db8::188f - Invalid user
2506,Linux,2025-05-05T10:30:10.819461Z web-prod-02 su[17377]: FAILED su for devops by system
2507,Application,"[ERROR] SecurityManager - Login failed for user: demo, IP: 203.0.113.180.154, Reason: Account locked"
2508,Windows,May 03 04:54:22 gitlab-runner-01 Audit Failure: Logon Type: 10 Failure Information: Failure Reason: Maximum attempts exceeded
2509,Database,[01/May/2025:02:34:54 +0000] db-master postgres[17894]: Authentication failed for user admin from 172.18.247.254: Account locked
2510,Linux,2025/05/17 17:37:13 app-server-01 su[12208]: FAILED su for app_user by administrator
2511,Application,May 23 09:37:08 auth-server mariadb[47982]: Authentication failed for user admin from 203.0.113.46.198: User not found
2512,Windows,Audit Failure: Logon Type: 10 Failure Information: Failure Reason: Maximum attempts exceeded
2513,SSH,sshd[24976]: Failed password for user from 192.168.79.32 port 52176 ssh2
2514,Application,[03/May/2025:03:21:40 +0000] loadbalancer httpd[15061]: Failed login attempt: user=mysql ip=100.64.88.140 reason='Authentication failure'
2515,WebServer,[16/May/2025:18:02:45 +0000] web-prod-01 apache2[41353]: Auth: user operator@DEV : authentication failure for '/login': Permission denied
2516,Database,2025-05-11 20:01:51 mail-server mysql[26340]: Authentication failed for user admin from 172.16.144.24: User not found
2517,Linux,[26/May/2025:21:52:45 +0000] gitlab-runner-01 su[45718]: FAILED su for deploy by backup
2518,SSH,sshd[23705]: Failed password for invalid user audit from 172.16.252.190 port 47876 ssh2
2519,WebServer,2025/05/25 17:10:19 db-master nginx[20681]: Login failed for user 'audit' from 2001:db8::26d9 - Account expired
2520,Windows,May 01 01:40:03 loadbalancer Windows Logon Failed: WORKGROUP\backup from 172.17.32.239 - Account expired
2521,WebServer,[27/Apr/2025:21:36:55 +0000] k8s-master-01 apache2[9116]: Auth: user developer@CORPORATE : authentication failure for '/api/auth': User not found
2522,Windows,May 08 09:17:16 jenkins-master Audit Failure: Logon Type: 7 Failure Information: Failure Reason: Maximum attempts exceeded
2523,Windows,An account failed to log on. Subject: Security ID: S-1-5-21-716767-1699 Failure Reason: Account locked
2524,Application,"May 05 02:44:43 jenkins-master [ERROR] SecurityManager - Login failed for user: david, IP: 2001:db8::2208, Reason: Maximum attempts exceeded"
2525,Database,2025/05/13 12:54:26 ad-controller-01 mongodb[16592]: Failed to authenticate as principal dbadmin on admin - AuthenticationFailed
2526,SSH,sshd[25301]: Failed password for dbadmin from 10.0.145.31 port 59907 ssh2
2527,SSH,2025/05/26 14:31:37 file-server sshd[62389]: error: maximum authentication attempts exceeded for mary from 10.0.65.197 port 60585 ssh2 [preauth]
2528,Application,"[ERROR] SecurityManager - Login failed for user: sarah, IP: 172.16.136.41, Reason: Account disabled"
2529,WebServer,2025-04-30 23:08:17 vpn-gateway nginx[15403]: Login failed for user 'dbuser' from 100.64.81.115 - Account expired
2530,Application,tomcat[50793]: Authentication failed for user [jenkins] - Bad password
2531,Linux,[05/May/2025:03:46:38 +0000] mail-server su[54460]: FAILED su for guest by john
2532,SSH,May 17 10:57:20 app-server-01 sshd[37836]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=198.51.100.157.165 user=gitlab
2533,SSH,sshd[21244]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=172.17.186.35 user=sarah
2534,Windows,2025-05-05T19:31:35.820466Z web-prod-02 Windows Logon Failed: INTERNAL\test from 100.64.164.95 - Maximum attempts exceeded
2535,SSH,2025/05/24 19:06:49 k8s-worker-02 sshd[28798]: error: maximum authentication attempts exceeded for test from 192.168.63.105 port 45156 ssh2 [preauth]
2536,SSH,[24/May/2025:22:15:04 +0000] app-server-01 sshd[24473]: Connection closed by authenticating user devops 172.18.112.110 port 62683 [preauth]
2537,Linux,su[21324]: - pts/5 devops:root
2538,Windows,2025-05-19T16:33:56.820466Z backup-server An account failed to log on. Subject: Security ID: S-1-5-21-570962-7353 Failure Reason: Bad password
2539,Application,2025-05-17T10:22:34.820466Z gitlab-runner-01 tomcat[4483]: Authentication failed for user [web_admin] - Account disabled
2540,Application,May 23 21:00:00 mail-server tomcat[43004]: Authentication failed for user [monitoring] - Invalid user
2541,Windows,2025-05-15 23:21:03 vpn-gateway Audit Failure: Logon Type: 2 Failure Information: Failure Reason: Access denied
2542,Database,2025-05-18 21:06:32 db-slave-01 postgres[55063]: FATAL:  password authentication failed for user 'sa'
2543,Linux,su[15581]: - pts/4 guest:dbuser
2544,WebServer,2025-04-27 12:18:50 jenkins-master apache2[44698]: Auth: user analyst@TEST : authentication failure for '/dashboard': Permission denied
2545,WebServer,May 01 23:39:26 k8s-worker-02 apache2[19985]: Auth: user www-data@TEST : authentication failure for '/admin': Invalid credentials
2546,Application,mariadb[2381]: Authentication failed for user admin from 172.18.139.209: Invalid password
2547,WebServer,[05/May/2025:14:20:24 +0000] proxy-02 nginx[37664]: Failed login attempt: user=helpdesk ip=2001:db8::208 reason='Maximum attempts exceeded'
2548,Linux,2025-04-29 13:15:16 ldap-master su[47225]: - pts/1 deploy:support
2549,Database,mysql[26902]: Authentication failed for user root from 10.0.143.58: User not found
2550,Linux,2025/05/08 20:56:26 backup-server su[32617]: FAILED su for devops by jennifer
2551,WebServer,2025-05-25 07:16:51 monitoring-01 apache2[35972]: Failed login attempt: user=web_admin ip=172.18.236.220 reason='Invalid password'
2552,Database,mysql[47603]: Access denied for user 'root'@'203.0.113.164.82' (using password: NO)
2553,Linux,2025-05-22T11:59:28.820466Z k8s-worker-02 su[37348]: FAILED su for oracle by jenkins
2554,Windows,2025-04-29T06:54:23.820466Z vpn-gateway An account failed to log on. Subject: Security ID: S-1-5-21-815155-1539 Failure Reason: Account expired
2555,Windows,2025-05-10 16:24:43 db-master Windows Logon Failed: WORKGROUP\user from 2001:db8::2342 - Invalid password
2556,Linux,2025/05/01 04:25:12 monitoring-01 su[53322]: FAILED su for devops by alice
2557,SSH,2025-05-20T06:38:05.820466Z k8s-master-01 sshd[52740]: Connection closed by authenticating user helpdesk 10.0.124.127 port 40960 [preauth]
2558,SSH,2025-05-08 20:09:54 auth-server sshd[12354]: error: maximum authentication attempts exceeded for david from 100.64.244.167 port 60407 ssh2 [preauth]
2559,Application,2025-04-27 11:56:33 jenkins-master tomcat[51273]: Authentication failed for user [backup] - Access denied
2560,Application,"2025-04-29 11:59:35 k8s-worker-02 [ERROR] SecurityManager - Login failed for user: jenkins, IP: 198.51.100.247.169, Reason: Bad password"
2561,Windows,An account failed to log on. Subject: Security ID: S-1-5-21-129398-2213 Failure Reason: Authentication failure
2562,Linux,su[27880]: FAILED su for operator by sarah
2563,Windows,Audit Failure: Logon Type: 2 Failure Information: Failure Reason: Access denied
2564,Linux,2025-05-17T23:31:36.820466Z jenkins-master su[58048]: FAILED su for support by helpdesk
2565,Application,"[17/May/2025:16:36:36 +0000] vpn-gateway [ERROR] SecurityManager - Login failed for user: jenkins, IP: 192.168.201.80, Reason: Account locked"
2566,Application,"[26/Apr/2025:20:45:19 +0000] jenkins-master login[47302]: FAILED LOGIN (2) on '/dev/tty5' FOR 'helpdesk', Authentication failure"
2567,Linux,2025-05-13T18:06:03.820466Z db-master su[64504]: FAILED su for alice by www-data
2568,Linux,2025-05-21 21:07:34 db-master su[1939]: FAILED su for deploy by jennifer
2569,SSH,sshd[26189]: Failed password for invalid user zabbix from 172.17.186.149 port 42567 ssh2
2570,Linux,2025-05-06T03:15:55.820466Z web-prod-01 pam_unix(login:auth): authentication failure; logname= uid=0 euid=0 tty=tty4 ruser= rhost=  user=service
2571,Database,2025-05-26T14:42:50.820466Z proxy-02 postgres[41943]: FATAL:  password authentication failed for user 'dbadmin'
2572,Database,2025-05-01T12:16:39.820466Z k8s-master-01 mysql[3664]: Access denied for user 'dbadmin'@'2001:db8::19f8' (using password: NO)
2573,Application,"login[16293]: FAILED LOGIN (2) on '/dev/tty6' FOR 'netadmin', Authentication failure"
2574,SSH,sshd[15954]: Failed password for guest from 172.16.160.226 port 51691 ssh2
2575,Application,"[ERROR] SecurityManager - Login failed for user: system, IP: 203.0.113.241.17, Reason: Maximum attempts exceeded"
2576,Linux,su[28194]: - pts/9 apache:analyst
2577,Linux,su[17329]: - pts/7 web_admin:jennifer
2578,Linux,sudo: zabbix : 5 incorrect password attempts ; TTY=pts/7 ; PWD=/home/zabbix ; USER=helpdesk ; COMMAND=/bin/bash
2579,SSH,2025-05-01T06:46:40.820466Z k8s-worker-01 sshd[29167]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=2001:db8::1492 user=gitlab
2580,Application,2025-05-17 06:37:25 gitlab-runner-01 httpd[17002]: Failed login attempt: user=security ip=10.0.156.179 reason='User not found'
2581,SSH,2025/05/01 16:55:22 gitlab-runner-01 sshd[57741]: Failed password for invalid user jennifer from 100.64.5.43 port 56833 ssh2
2582,Windows,2025-05-03T09:43:49.820466Z proxy-02 An account failed to log on. Subject: Security ID: S-1-5-21-169878-9545 Failure Reason: Bad password
2583,Windows,May 08 20:23:14 proxy-02 An account failed to log on. Subject: Security ID: S-1-5-21-339111-5849 Failure Reason: Authentication failure
2584,SSH,sshd[41499]: Connection closed by authenticating user bob 198.51.100.72.102 port 54969 [preauth]
2585,Linux,May 25 11:44:55 proxy-02 su[17408]: - pts/8 alice:audit
2586,Application,"[ERROR] SecurityManager - Login failed for user: www-data, IP: 172.16.205.4, Reason: Authentication failure"
2587,Database,2025-04-26 03:33:40 file-server mongodb[64116]: Failed to authenticate as principal sa on production - AuthenticationFailed
2588,WebServer,nginx[34708]: Login failed for user 'mary' from 192.168.189.159 - User not found
2589,Windows,Audit Failure: Logon Type: 10 Failure Information: Failure Reason: Account locked
2590,Database,2025-05-09 12:33:07 app-server-01 postgres[37803]: Authentication failed for user dbadmin from 192.168.151.137: User not found
2591,Database,Oracle Audit: LOGON: USER: 'dbadmin' PRIVILEGE: 'SYSDBA' FAILURE: ORA-01017: invalid username/password
2592,WebServer,2025/05/14 01:27:44 monitoring-01 apache2[63752]: Auth: user root@INTERNAL : authentication failure for '/dashboard': Account expired
